bus_id,dist,rs,rb
61082,0.0,s261,p58
61083,0.0,s261,p58
61084,0.0,s261,p58
61085,0.0,s261,p58
61086,0.0,s261,p58
61087,0.0,s261,p58
61088,0.0,s261,p58
61089,0.0,s261,p58
61090,0.0,s261,p58
61091,0.0,s162,p58
61092,0.0,s162,p58
61093,0.0,s162,p58
61094,0.0,s162,p58
61095,0.0,s162,p58
61096,0.0,s162,p58
61097,0.0,s261,p58
61098,0.0,s261,p58
61099,0.0,s261,p58
61100,0.0,s261,p58
61101,0.0,s162,p58
61102,0.0,s162,p58
61103,0.0,s162,p58
61104,0.0,s162,p58
61105,0.0,s162,p58
61106,0.0,s162,p58
61107,0.0,s162,p58
61108,0.0,s162,p58
61109,0.0,s162,p58
61110,0.0,s162,p58
61111,0.0,s162,p58
61112,0.0,s162,p58
61113,0.0,s162,p58
61114,0.0,s162,p58
61115,0.0,s162,p58
61116,0.0,s261,p58
61117,0.0,s261,p58
61118,0.0,s261,p58
61119,0.0,s261,p58
61120,0.0,s162,p58
61121,0.0,s162,p58
61122,0.0,s162,p58
61123,0.0,s162,p58
61124,0.0,s162,p58
61125,0.0,s162,p58
61126,0.0,s162,p58
61127,0.0,s162,p58
61128,0.0,s162,p58
61129,0.0,s261,p58
61130,0.0,s261,p58
61131,0.0,s261,p58
61132,0.0,s261,p58
61133,0.0,s261,p58
61134,0.0,s261,p58
61135,0.0,s261,p58
61136,0.0,s261,p58
61137,0.0,s261,p58
61138,0.0,s261,p58
61139,0.0,s261,p58
61140,0.0,s261,p58
61141,0.0,s261,p58
61142,0.0,s261,p58
61143,0.0,s261,p58
61144,0.0,s162,p58
61145,0.0,s162,p58
61146,0.0,s162,p58
61147,0.0,s162,p58
61148,0.0,s162,p58
61149,0.0,s162,p58
61150,0.0,s261,p58
61151,0.0,s261,p58
61152,0.0,s162,p58
61153,0.0,s162,p58
61154,0.0,s162,p58
61155,0.0,s162,p58
61156,0.0,s162,p58
61157,0.0,s162,p58
61158,0.0,s162,p58
61159,0.0,s162,p58
61160,0.0,s162,p58
61161,0.0,s162,p58
61162,0.0,s162,p58
61163,0.0,s162,p58
61164,0.0,s162,p58
61165,0.0,s162,p58
61166,0.0,s162,p58
61167,0.0,s261,p58
61168,0.0,s261,p58
61169,0.0,s261,p58
61170,0.0,s261,p58
61171,0.0,s261,p58
61172,0.0,s261,p58
61173,0.0,s261,p58
61174,0.0,s261,p58
61175,0.0,s261,p58
61176,0.0,s261,p58
61177,0.0,s261,p58
61178,0.0,s261,p58
61179,0.0,s261,p58
61180,0.0,s261,p58
61181,0.0,s261,p58
61182,0.0,s162,p58
61183,0.0,s162,p58
61184,0.0,s162,p58
61185,0.0,s162,p58
61186,0.0,s162,p58
61187,0.0,s162,p58
61188,0.0,s261,p58
61189,0.0,s261,p58
61190,0.0,s261,p58
61191,0.0,s261,p58
61192,0.0,s260,p86
61193,0.0,s260,p86
61194,0.0,s260,p86
61195,0.0,s260,p86
61196,0.0,s260,p86
61197,0.0,s260,p86
61198,0.0,s260,p86
61199,0.0,s260,p86
61200,0.0,s260,p86
61201,0.0,s260,p86
61202,0.0,s260,p86
61203,0.0,s260,p86
61204,0.0,s260,p86
61205,0.0,s261,p58
61206,0.0,s261,p58
61207,0.0,s261,p58
61208,0.0,s261,p58
61209,0.0,s261,p58
61210,0.0,s261,p58
61211,0.0,s261,p58
61212,0.0,s261,p58
61213,0.0,s261,p58
61214,0.0,s261,p58
61215,0.0,s261,p58
61216,0.0,s261,p58
61217,0.0,s261,p58
61218,0.0,s261,p58
61219,0.0,s261,p58
61220,0.0,s261,p58
61221,0.0,s261,p58
61222,0.0,s261,p58
61223,0.0,s261,p58
61224,0.0,s162,p58
61225,0.0,s162,p58
61226,0.0,s162,p58
61227,0.0,s162,p58
61228,0.0,s162,p58
61229,0.0,s162,p58
61230,0.0,s162,p58
61231,0.0,s162,p58
61232,0.0,s162,p58
61233,0.0,s162,p58
61234,0.0,s162,p58
61235,0.0,s162,p58
61236,0.0,s162,p58
61237,0.0,s162,p58
61238,0.0,s261,p58
61239,0.0,s261,p58
61240,0.0,s162,p58
61241,0.0,s162,p58
61242,0.0,s162,p58
61243,0.0,s162,p58
61244,0.0,s162,p58
61245,0.0,s162,p58
61246,0.0,s162,p58
61247,0.0,s162,p58
61248,0.0,s162,p58
61249,0.0,s170,p63
61250,0.0,s170,p63
61251,0.0,s151,p57
61252,0.0,s151,p57
61253,0.0,s151,p57
61254,0.0,s151,p57
61255,0.0,s151,p57
61256,0.0,s151,p57
61257,0.0,s151,p57
61258,0.0,s151,p57
61259,0.0,s151,p57
61260,0.0,s151,p57
61261,0.0,s151,p57
61262,0.0,s151,p57
61263,0.0,s151,p57
61264,0.0,s259,p85
61265,0.0,s151,p57
61266,0.0,s151,p57
61267,0.0,s151,p57
61268,0.0,s151,p57
61269,0.0,s151,p57
61270,0.0,s151,p57
61271,0.0,s151,p57
61272,0.0,s151,p57
61273,0.0,s151,p57
61274,0.0,s151,p57
61275,0.0,s151,p57
61276,0.0,s151,p57
61277,0.0,s151,p57
61278,0.0,s151,p57
61279,0.0,s151,p57
61280,0.0,s151,p57
61281,0.0,s151,p57
61282,0.0,s151,p57
61283,0.0,s151,p57
61284,0.0,s151,p57
61285,0.0,s151,p57
61286,0.0,s151,p57
61287,0.0,s151,p57
61288,0.0,s151,p57
61289,0.0,s151,p57
61290,0.0,s151,p57
61291,0.0,s151,p57
61292,0.0,s151,p57
61293,0.0,s151,p57
61294,0.0,s151,p57
61295,0.0,s151,p57
61296,0.0,s151,p57
61297,0.0,s151,p57
61298,0.0,s151,p57
61299,0.0,s151,p57
61300,0.0,s151,p57
61301,0.0,s151,p57
61302,0.0,s151,p57
61303,0.0,s151,p57
61304,0.0,s151,p57
61305,0.0,s151,p57
61306,0.0,s151,p57
61307,0.0,s151,p57
61308,0.0,s151,p57
61309,0.0,s151,p57
61310,0.0,s151,p57
61311,0.0,s151,p57
61312,0.0,s151,p57
61313,0.0,s151,p57
61314,0.0,s151,p57
61315,0.0,s151,p57
61316,0.0,s151,p57
61317,0.0,s151,p57
61318,0.0,s151,p57
61319,0.0,s151,p57
61320,0.0,s151,p57
61321,0.0,s151,p57
61322,0.0,s151,p57
61323,0.0,s256,p66
61324,0.0,s256,p66
61325,0.0,s256,p66
61326,0.0,s256,p66
61327,0.0,s256,p66
61328,0.0,s256,p66
61329,0.0,s256,p66
61330,0.0,s256,p66
61331,0.0,s256,p66
61332,0.0,s256,p66
61333,0.0,s256,p66
61334,0.0,s256,p66
61335,0.0,s256,p66
61336,0.0,s256,p66
61337,0.0,s256,p66
61338,0.0,s256,p66
61339,0.0,s256,p66
61340,0.0,s256,p66
61341,0.0,s151,p57
61342,0.0,s151,p57
61343,0.0,s151,p57
61344,0.0,s151,p57
61345,0.0,s151,p57
61346,0.0,s151,p57
61347,0.0,s151,p57
61348,0.0,s151,p57
61349,0.0,s151,p57
61350,0.0,s151,p57
61351,0.0,s151,p57
61352,0.0,s256,p66
61353,0.0,s256,p66
61354,0.0,s256,p66
61355,0.0,s256,p66
61356,0.0,s256,p66
61357,0.0,s256,p66
61358,0.0,s256,p66
61359,0.0,s256,p66
61360,0.0,s256,p66
61361,0.0,s256,p66
61362,0.0,s256,p66
61363,0.0,s256,p66
61364,0.0,s256,p66
61365,0.0,s256,p66
61366,0.0,s256,p66
61367,0.0,s256,p66
61368,0.0,s256,p66
61369,0.0,s256,p66
61370,0.0,s256,p66
61371,0.0,s256,p66
61372,0.0,s256,p66
61373,0.0,s256,p66
61374,0.0,s256,p66
61375,0.0,s256,p66
61376,0.0,s256,p66
61377,0.0,s256,p66
61378,0.0,s256,p66
61379,0.0,s256,p66
61380,0.0,s256,p66
61381,0.0,s256,p66
61382,0.0,s256,p66
61383,0.0,s256,p66
61384,0.0,s256,p66
61385,0.0,s256,p66
61386,0.0,s256,p66
61387,0.0,s256,p66
61388,0.0,s256,p66
61389,0.0,s256,p66
61390,0.0,s256,p66
61391,0.0,s256,p66
61392,0.0,s256,p66
61393,0.0,s256,p66
61394,0.0,s256,p66
61395,0.0,s256,p66
61396,0.0,s256,p66
61397,0.0,s256,p66
61398,0.0,s256,p66
61399,0.0,s256,p66
61400,0.0,s256,p66
61401,0.0,s256,p66
61402,0.0,s256,p66
61403,0.0,s256,p66
61404,0.0,s256,p66
61405,0.0,s256,p66
61406,0.0,s256,p66
61407,0.0,s256,p66
61408,0.0,s256,p66
61409,0.0,s256,p66
61410,0.0,s256,p66
61411,0.0,s256,p66
61412,0.0,s256,p66
61413,0.0,s256,p66
61414,0.0,s256,p66
61415,0.0,s256,p66
61416,0.0,s256,p66
61417,0.0,s256,p66
61418,0.0,s151,p57
61419,0.0,s151,p57
61420,0.0,s151,p57
61421,0.0,s151,p57
61422,0.0,s151,p57
61423,0.0,s151,p57
61424,0.0,s151,p57
61425,0.0,s256,p66
61426,0.0,s256,p66
61427,0.0,s256,p66
61428,0.0,s256,p66
61429,0.0,s256,p66
61430,0.0,s256,p66
61431,0.0,s256,p66
61432,0.0,s256,p66
61433,0.0,s256,p66
61434,0.0,s256,p66
61435,0.0,s256,p66
61436,0.0,s256,p66
61437,0.0,s256,p66
61438,0.0,s256,p66
61439,0.0,s256,p66
61440,0.0,s256,p66
61441,0.0,s256,p66
61442,0.0,s256,p66
61443,0.0,s256,p66
61444,0.0,s256,p66
61445,0.0,s256,p66
61446,0.0,s256,p66
61447,0.0,s151,p57
61448,0.0,s151,p57
61449,0.0,s151,p57
61450,0.0,s151,p57
61451,0.0,s151,p57
61452,0.0,s256,p66
61453,0.0,s151,p57
61454,0.0,s151,p57
61455,0.0,s256,p66
61456,0.0,s256,p66
61457,0.0,s256,p66
61458,0.0,s256,p66
61459,0.0,s256,p66
61460,0.0,s256,p66
61461,0.0,s256,p66
61462,0.0,s256,p66
61463,0.0,s256,p66
61464,0.0,s256,p66
61465,0.0,s256,p66
61466,0.0,s256,p66
61467,0.0,s256,p66
61468,0.0,s256,p66
61469,0.0,s256,p66
61470,0.0,s256,p66
61471,0.0,s256,p66
61472,0.0,s256,p66
61473,0.0,s256,p66
61474,0.0,s256,p66
61475,0.0,s256,p66
61476,0.0,s171,p64
61477,0.0,s171,p64
61478,0.0,s171,p64
61479,0.0,s171,p64
61480,0.0,s171,p64
61481,0.0,s171,p64
61482,0.0,s171,p64
61483,0.0,s171,p64
61484,0.0,s256,p66
61485,0.0,s256,p66
61486,0.0,s256,p66
61487,0.0,s256,p66
61488,0.0,s256,p66
61489,0.0,s256,p66
61490,0.0,s256,p66
61491,0.0,s256,p66
61492,0.0,s256,p66
61493,0.0,s256,p66
61494,0.0,s256,p66
61495,0.0,s151,p57
61496,0.0,s151,p57
61497,0.0,s151,p57
61498,0.0,s151,p57
61499,0.0,s151,p57
61500,0.0,s151,p57
61501,0.0,s151,p57
61502,0.0,s151,p57
61503,0.0,s151,p57
61504,0.0,s170,p63
61505,0.0,s256,p66
61506,0.0,s256,p66
61507,0.0,s256,p66
61508,0.0,s256,p66
61509,0.0,s256,p66
61510,0.0,s256,p66
61511,0.0,s256,p66
61512,0.0,s256,p66
61513,0.0,s256,p66
61514,0.0,s256,p66
61515,0.0,s256,p66
61516,0.0,s256,p66
61517,0.0,s256,p66
61518,0.0,s256,p66
61519,0.0,s256,p66
61520,0.0,s256,p66
61521,0.0,s256,p66
61522,0.0,s256,p66
61523,0.0,s256,p66
61524,0.0,s162,p58
61525,0.0,s162,p58
61526,0.0,s256,p66
61527,0.0,s256,p66
61528,0.0,s256,p66
61529,0.0,s256,p66
61530,0.0,s256,p66
61531,0.0,s256,p66
61532,0.0,s256,p66
61533,0.0,s256,p66
61534,0.0,s151,p57
61535,0.0,s151,p57
61536,0.0,s151,p57
61537,0.0,s151,p57
61538,0.0,s151,p57
61539,0.0,s151,p57
61540,0.0,s151,p57
61541,0.0,s256,p66
61542,0.0,s256,p66
61543,0.0,s256,p66
61544,0.0,s256,p66
61545,0.0,s256,p66
61546,0.0,s256,p66
61547,0.0,s256,p66
61548,0.0,s256,p66
61549,0.0,s151,p57
61550,0.0,s151,p57
61551,0.0,s151,p57
61552,0.0,s151,p57
61553,0.0,s151,p57
61554,0.0,s151,p57
61555,0.0,s151,p57
61556,0.0,s170,p63
61557,0.0,s170,p63
61558,0.0,s170,p63
61559,0.0,s170,p63
61560,0.0,s170,p63
61561,0.0,s170,p63
61562,0.0,s170,p63
61563,0.0,s256,p66
61564,0.0,s256,p66
61565,0.0,s256,p66
61566,0.0,s256,p66
61567,0.0,s256,p66
61568,0.0,s256,p66
61569,0.0,s256,p66
61570,0.0,s170,p63
61571,0.0,s170,p63
61572,0.0,s170,p63
61573,0.0,s170,p63
61574,0.0,s170,p63
61575,0.0,s170,p63
61576,0.0,s170,p63
61577,0.0,s256,p66
61578,0.0,s256,p66
61579,0.0,s256,p66
61580,0.0,s256,p66
61581,0.0,s256,p66
61582,0.0,s256,p66
61583,0.0,s256,p66
61584,0.0,s256,p66
61585,0.0,s256,p66
61586,0.0,s256,p66
61587,0.0,s256,p66
61588,0.0,s151,p57
61589,0.0,s151,p57
61590,0.0,s151,p57
61591,0.0,s151,p57
61592,0.0,s151,p57
61593,0.0,s151,p57
61594,0.0,s151,p57
61595,0.0,s151,p57
61596,0.0,s151,p57
61597,0.0,s256,p66
61598,0.0,s256,p66
61599,0.0,s256,p66
61600,0.0,s256,p66
61601,0.0,s256,p66
61602,0.0,s256,p66
61603,0.0,s256,p66
61604,0.0,s256,p66
61605,0.0,s151,p57
61606,0.0,s151,p57
61607,0.0,s151,p57
61608,0.0,s256,p66
61609,0.0,s256,p66
61610,0.0,s256,p66
61611,0.0,s256,p66
61612,0.0,s256,p66
61613,0.0,s162,p58
61614,0.0,s162,p58
61615,0.0,s162,p58
61616,0.0,s162,p58
61617,0.0,s162,p58
61618,0.0,s162,p58
61619,0.0,s162,p58
61620,0.0,s151,p57
61621,0.0,s151,p57
61622,0.0,s151,p57
61623,0.0,s151,p57
61624,0.0,s151,p57
61625,0.0,s151,p57
61626,0.0,s151,p57
61627,0.0,s256,p66
61628,0.0,s256,p66
61629,0.0,s256,p66
61630,0.0,s256,p66
61631,0.0,s256,p66
61632,0.0,s256,p66
61633,0.0,s256,p66
61634,0.0,s256,p66
61635,0.0,s256,p66
61636,0.0,s256,p66
61637,0.0,s256,p66
61638,0.0,s256,p66
61639,0.0,s151,p57
61640,0.0,s151,p57
61641,0.0,s151,p57
61642,0.0,s151,p57
61643,0.0,s151,p57
61644,0.0,s151,p57
61645,0.0,s256,p66
61646,0.0,s256,p66
61647,0.0,s256,p66
61648,0.0,s256,p66
61649,0.0,s149,p48
61650,0.0,s149,p48
61651,0.0,s149,p48
61652,0.0,s149,p48
61653,0.0,s149,p48
61654,0.0,s149,p48
61655,0.0,s149,p48
61656,0.0,s150,p48
61657,0.0,s150,p48
61658,0.0,s150,p48
61659,0.0,s150,p48
61660,0.0,s150,p48
61661,0.0,s150,p48
61662,0.0,s150,p48
61663,0.0,s150,p48
61664,0.0,s150,p48
61665,0.0,s149,p48
61666,0.0,s149,p48
61667,0.0,s149,p48
61668,0.0,s149,p48
61669,0.0,s149,p48
61670,0.0,s149,p48
61671,0.0,s149,p48
61672,0.0,s149,p48
61673,0.0,s149,p48
61674,0.0,s149,p48
61675,0.0,s149,p48
61676,0.0,s149,p48
61677,0.0,s149,p48
61678,0.0,s149,p48
61679,0.0,s149,p48
61680,0.0,s149,p48
61681,0.0,s149,p48
61682,0.0,s149,p48
61683,0.0,s149,p48
61684,0.0,s149,p48
61685,0.0,s149,p48
61686,0.0,s149,p48
61687,0.0,s149,p48
61688,0.0,s149,p48
61689,0.0,s149,p48
61690,0.0,s150,p48
61691,0.0,s150,p48
61692,0.0,s150,p48
61693,0.0,s150,p48
61694,0.0,s150,p48
61695,0.0,s150,p48
61696,0.0,s150,p48
61697,0.0,s150,p48
61698,0.0,s149,p48
61699,0.0,s149,p48
61700,0.0,s149,p48
61701,0.0,s149,p48
61702,0.0,s149,p48
61703,0.0,s149,p48
61704,0.0,s149,p48
61705,0.0,s149,p48
61706,0.0,s149,p48
61707,0.0,s149,p48
61708,0.0,s149,p48
61709,0.0,s149,p48
61710,0.0,s149,p48
61711,0.0,s149,p48
61712,0.0,s149,p48
61713,0.0,s149,p48
61714,0.0,s149,p48
61715,0.0,s150,p48
61716,0.0,s150,p48
61717,0.0,s150,p48
61718,0.0,s150,p48
61719,0.0,s150,p48
61720,0.0,s150,p48
61721,0.0,s150,p48
61722,0.0,s150,p48
61723,0.0,s150,p48
61724,0.0,s149,p48
61725,0.0,s149,p48
61726,0.0,s149,p48
61727,0.0,s149,p48
61728,0.0,s149,p48
61729,0.0,s149,p48
61730,0.0,s149,p48
61731,0.0,s149,p48
61732,0.0,s149,p48
61733,0.0,s149,p48
61734,0.0,s149,p48
61735,0.0,s149,p48
61736,0.0,s149,p48
61737,0.0,s149,p48
61738,0.0,s149,p48
61739,0.0,s149,p48
61740,0.0,s149,p48
61741,0.0,s149,p48
61742,0.0,s149,p48
61743,0.0,s149,p48
61744,0.0,s149,p48
61745,0.0,s149,p48
61746,0.0,s149,p48
61747,0.0,s149,p48
61748,0.0,s149,p48
61749,0.0,s149,p48
61750,0.0,s149,p48
61751,0.0,s149,p48
61752,0.0,s149,p48
61753,0.0,s149,p48
61754,0.0,s149,p48
61755,0.0,s149,p48
61756,0.0,s149,p48
61757,0.0,s149,p48
61758,0.0,s149,p48
61759,0.0,s149,p48
61760,0.0,s149,p48
61761,0.0,s149,p48
61762,0.0,s149,p48
61763,0.0,s149,p48
61764,0.0,s149,p48
61765,0.0,s149,p48
61766,0.0,s149,p48
61767,0.0,s149,p48
61768,0.0,s149,p48
61769,0.0,s149,p48
61770,0.0,s149,p48
61771,0.0,s149,p48
61772,0.0,s149,p48
61773,0.0,s149,p48
61774,0.0,s149,p48
61775,0.0,s149,p48
61776,0.0,s150,p48
61777,0.0,s150,p48
61778,0.0,s150,p48
61779,0.0,s150,p48
61780,0.0,s150,p48
61781,0.0,s150,p48
61782,0.0,s150,p48
61783,0.0,s150,p48
61784,0.0,s149,p48
61785,0.0,s149,p48
61786,0.0,s150,p48
61787,0.0,s150,p48
61788,0.0,s150,p48
61789,0.0,s150,p48
61790,0.0,s150,p48
61791,0.0,s150,p48
61792,0.0,s150,p48
61793,0.0,s150,p48
61794,0.0,s150,p48
61795,0.0,s150,p48
61796,0.0,s150,p48
61797,0.0,s150,p48
61798,0.0,s150,p48
61799,0.0,s150,p48
61800,0.0,s150,p48
61801,0.0,s150,p48
61802,0.0,s150,p48
61803,0.0,s150,p48
61804,0.0,s150,p48
61805,0.0,s150,p48
61806,0.0,s149,p48
61807,0.0,s149,p48
61808,0.0,s149,p48
61809,0.0,s149,p48
61810,0.0,s149,p48
61811,0.0,s149,p48
61812,0.0,s152,p49
61813,0.0,s152,p49
61814,0.0,s149,p48
61815,0.0,s149,p48
61816,0.0,s149,p48
61817,0.0,s149,p48
61818,0.0,s149,p48
61819,0.0,s149,p48
61820,0.0,s150,p48
61821,0.0,s150,p48
61822,0.0,s150,p48
61823,0.0,s150,p48
61824,0.0,s150,p48
61825,0.0,s150,p48
61826,0.0,s150,p48
61827,0.0,s150,p48
61828,0.0,s150,p48
61829,0.0,s150,p48
61830,0.0,s150,p48
61831,0.0,s149,p48
61832,0.0,s149,p48
61833,0.0,s149,p48
61834,0.0,s149,p48
61835,0.0,s149,p48
61836,0.0,s149,p48
61837,0.0,s150,p48
61838,0.0,s150,p48
61839,0.0,s150,p48
61840,0.0,s150,p48
61841,0.0,s150,p48
61842,0.0,s150,p48
61843,0.0,s149,p48
61844,0.0,s149,p48
61845,0.0,s149,p48
61846,0.0,s149,p48
61847,0.0,s149,p48
61848,0.0,s149,p48
61849,0.0,s149,p48
61850,0.0,s149,p48
61851,0.0,s149,p48
61852,0.0,s149,p48
61853,0.0,s149,p48
61854,0.0,s149,p48
61855,0.0,s149,p48
61856,0.0,s149,p48
61857,0.0,s149,p48
61858,0.0,s149,p48
61859,0.0,s149,p48
61860,0.0,s149,p48
61861,0.0,s149,p48
61862,0.0,s149,p48
61863,0.0,s149,p48
61864,0.0,s149,p48
61865,0.0,s149,p48
61866,0.0,s149,p48
61867,0.0,s149,p48
61868,0.0,s149,p48
61869,0.0,s149,p48
61870,0.0,s150,p48
61871,0.0,s150,p48
61872,0.0,s150,p48
61873,0.0,s150,p48
61874,0.0,s150,p48
61875,0.0,s150,p48
61876,0.0,s150,p48
61877,0.0,s150,p48
61878,0.0,s150,p48
61879,0.0,s150,p48
61880,0.0,s150,p48
61881,0.0,s150,p48
61882,0.0,s150,p48
61883,0.0,s150,p48
61884,0.0,s149,p48
61885,0.0,s149,p48
61886,0.0,s149,p48
61887,0.0,s149,p48
61888,0.0,s149,p48
61889,0.0,s149,p48
61890,0.0,s149,p48
61891,0.0,s149,p48
61892,0.0,s149,p48
61893,0.0,s150,p48
61894,0.0,s150,p48
61895,0.0,s150,p48
61896,0.0,s150,p48
61897,0.0,s150,p48
61898,0.0,s150,p48
61899,0.0,s150,p48
61900,0.0,s150,p48
61901,0.0,s150,p48
61902,0.0,s149,p48
61903,0.0,s149,p48
61904,0.0,s149,p48
61905,0.0,s149,p48
61906,0.0,s149,p48
61907,0.0,s149,p48
61908,0.0,s149,p48
61909,0.0,s149,p48
61910,0.0,s149,p48
61911,0.0,s149,p48
61912,0.0,s149,p48
61913,0.0,s149,p48
61914,0.0,s149,p48
61915,0.0,s149,p48
61916,0.0,s148,p47
61917,0.0,s148,p47
61918,0.0,s148,p47
61919,0.0,s148,p47
61920,0.0,s148,p47
61921,0.0,s148,p47
61922,0.0,s148,p47
61923,0.0,s148,p47
61924,0.0,s148,p47
61925,0.0,s148,p47
61926,0.0,s148,p47
61927,0.0,s148,p47
61928,0.0,s148,p47
61929,0.0,s148,p47
61930,0.0,s148,p47
61931,0.0,s148,p47
61932,0.0,s148,p47
61933,0.0,s148,p47
61934,0.0,s148,p47
61935,0.0,s148,p47
61936,0.0,s148,p47
61937,0.0,s148,p47
61938,0.0,s148,p47
61939,0.0,s148,p47
61940,0.0,s148,p47
61941,0.0,s148,p47
61942,0.0,s148,p47
61943,0.0,s148,p47
61944,0.0,s148,p47
61945,0.0,s148,p47
61946,0.0,s148,p47
61947,0.0,s148,p47
61948,0.0,s148,p47
61949,0.0,s148,p47
61950,0.0,s148,p47
61951,0.0,s148,p47
61952,0.0,s148,p47
61953,0.0,s148,p47
61954,0.0,s148,p47
61955,0.0,s148,p47
61956,0.0,s148,p47
61957,0.0,s148,p47
61958,0.0,s148,p47
61959,0.0,s148,p47
61960,0.0,s148,p47
61961,0.0,s148,p47
61962,0.0,s148,p47
61963,0.0,s148,p47
61964,0.0,s148,p47
61965,0.0,s148,p47
61966,0.0,s148,p47
61967,0.0,s148,p47
61968,0.0,s93,p31
61969,0.0,s93,p31
61970,0.0,s93,p31
61971,0.0,s93,p31
61972,0.0,s93,p31
61973,0.0,s93,p31
61974,0.0,s148,p47
61975,0.0,s148,p47
61976,0.0,s148,p47
61977,0.0,s148,p47
61978,0.0,s148,p47
61979,0.0,s148,p47
61980,0.0,s148,p47
61981,0.0,s148,p47
61982,0.0,s148,p47
61983,0.0,s148,p47
61984,0.0,s148,p47
61985,0.0,s148,p47
61986,0.0,s148,p47
61987,0.0,s148,p47
61988,0.0,s148,p47
61989,0.0,s148,p47
61990,0.0,s148,p47
61991,0.0,s148,p47
61992,0.0,s148,p47
61993,0.0,s148,p47
61994,0.0,s148,p47
61995,0.0,s148,p47
61996,0.0,s148,p47
61997,0.0,s148,p47
61998,0.0,s148,p47
61999,0.0,s148,p47
62000,0.0,s148,p47
62001,0.0,s148,p47
62002,0.0,s148,p47
62003,0.0,s148,p47
62004,0.0,s148,p47
62005,0.0,s148,p47
62006,0.0,s148,p47
62007,0.0,s148,p47
62008,0.0,s148,p47
62009,0.0,s148,p47
62010,0.0,s148,p47
62011,0.0,s148,p47
62012,0.0,s148,p47
62013,0.0,s148,p47
62014,0.0,s148,p47
62015,0.0,s148,p47
62016,0.0,s148,p47
62017,0.0,s157,p51
62018,0.0,s157,p51
62019,0.0,s157,p51
62020,0.0,s157,p51
62021,0.0,s157,p51
62022,0.0,s158,p50
62023,0.0,s158,p50
62024,0.0,s157,p51
62025,0.0,s157,p51
62026,0.0,s157,p51
62027,0.0,s157,p51
62028,0.0,s157,p51
62029,0.0,s157,p51
62030,0.0,s157,p51
62031,0.0,s153,p50
62032,0.0,s153,p50
62033,0.0,s153,p50
62034,0.0,s153,p50
62035,0.0,s153,p50
62036,0.0,s153,p50
62037,0.0,s153,p50
62038,0.0,s153,p50
62039,0.0,s153,p50
62040,0.0,s158,p50
62041,0.0,s158,p50
62042,0.0,s158,p50
62043,0.0,s158,p50
62044,0.0,s158,p50
62045,0.0,s158,p50
62046,0.0,s158,p50
62047,0.0,s158,p50
62048,0.0,s158,p50
62049,0.0,s158,p50
62050,0.0,s158,p50
62051,0.0,s152,p49
62052,0.0,s152,p49
62053,0.0,s152,p49
62054,0.0,s152,p49
62055,0.0,s153,p50
62056,0.0,s152,p49
62057,0.0,s152,p49
62058,0.0,s154,p50
62059,0.0,s153,p50
62060,0.0,s154,p50
62061,0.0,s153,p50
62062,0.0,s153,p50
62063,0.0,s154,p50
62064,0.0,s154,p50
62065,0.0,s154,p50
62066,0.0,s154,p50
62067,0.0,s154,p50
62068,0.0,s154,p50
62069,0.0,s154,p50
62070,0.0,s154,p50
62071,0.0,s154,p50
62072,0.0,s153,p50
62073,0.0,s153,p50
62074,0.0,s153,p50
62075,0.0,s154,p50
62076,0.0,s153,p50
62077,0.0,s153,p50
62078,0.0,s153,p50
62079,0.0,s153,p50
62080,0.0,s153,p50
62081,0.0,s153,p50
62082,0.0,s153,p50
62083,0.0,s153,p50
62084,0.0,s158,p50
62085,0.0,s158,p50
62086,0.0,s158,p50
62087,0.0,s158,p50
62088,0.0,s158,p50
62089,0.0,s158,p50
62090,0.0,s158,p50
62091,0.0,s158,p50
62092,0.0,s158,p50
62093,0.0,s158,p50
62094,0.0,s158,p50
62095,0.0,s158,p50
62096,0.0,s158,p50
62097,0.0,s158,p50
62098,0.0,s158,p50
62099,0.0,s158,p50
62100,0.0,s158,p50
62101,0.0,s158,p50
62102,0.0,s158,p50
62103,0.0,s154,p50
62104,0.0,s154,p50
62105,0.0,s154,p50
62106,0.0,s154,p50
62107,0.0,s154,p50
62108,0.0,s154,p50
62109,0.0,s154,p50
62110,0.0,s154,p50
62111,0.0,s154,p50
62112,0.0,s154,p50
62113,0.0,s154,p50
62114,0.0,s154,p50
62115,0.0,s154,p50
62116,0.0,s154,p50
62117,0.0,s154,p50
62118,0.0,s154,p50
62119,0.0,s156,p50
62120,0.0,s156,p50
62121,0.0,s156,p50
62122,0.0,s156,p50
62123,0.0,s156,p50
62124,0.0,s156,p50
62125,0.0,s156,p50
62126,0.0,s156,p50
62127,0.0,s156,p50
62128,0.0,s156,p50
62129,0.0,s156,p50
62130,0.0,s156,p50
62131,0.0,s156,p50
62132,0.0,s156,p50
62133,0.0,s156,p50
62134,0.0,s156,p50
62135,0.0,s156,p50
62136,0.0,s156,p50
62137,0.0,s156,p50
62138,0.0,s156,p50
62139,0.0,s156,p50
62140,0.0,s156,p50
62141,0.0,s156,p50
62142,0.0,s156,p50
62143,0.0,s156,p50
62144,0.0,s156,p50
62145,0.0,s156,p50
62146,0.0,s156,p50
62147,0.0,s156,p50
62148,0.0,s156,p50
62149,0.0,s156,p50
62150,0.0,s156,p50
62151,0.0,s156,p50
62152,0.0,s156,p50
62153,0.0,s154,p50
62154,0.0,s154,p50
62155,0.0,s154,p50
62156,0.0,s154,p50
